563,0,7
525,0,5
561,0,5
376,0,5
431,0,5
463,0,5
475,0,5
513,0,4
523,0,4
526,0,4
544,0,4
545,0,4
558,0,4
570,0,4
378,0,4
388,0,4
391,0,4
397,0,4
408,0,4
412,0,4
414,0,4
419,0,4
420,0,4
421,0,4
432,0,4
449,0,4
450,0,4
452,0,4
455,0,4
460,0,4
461,0,4
471,0,4
500,0,4
512,0,3
514,0,3
515,0,3
517,0,3
520,0,3
521,0,3
524,0,3
527,0,3
531,0,3
533,0,3
534,0,3
535,0,3
536,0,3
538,0,3
541,0,3
542,0,3
543,0,3
548,0,3
553,0,3
560,0,3
565,0,3
566,0,3
568,0,3
569,0,3
198,2,3
352,0,3
360,0,3
362,0,3
363,0,3
366,0,3
367,0,3
368,0,3
369,0,3
370,0,3
371,0,3
373,0,3
374,0,3
387,0,3
390,0,3
395,0,3
398,0,3
400,0,3
402,0,3
404,0,3
405,0,3
409,0,3
413,0,3
415,0,3
416,0,3
425,0,3
428,0,3
430,0,3
434,0,3
436,0,3
438,0,3
439,0,3
444,0,3
445,0,3
446,0,3
448,0,3
451,0,3
456,0,3
458,0,3
462,0,3
465,0,3
473,0,3
474,0,3
478,0,3
479,0,3
480,0,3
482,0,3
484,0,3
488,0,3
492,0,3
493,0,3
494,0,3
495,0,3
496,0,3
497,0,3
503,0,3
504,0,3
506,0,3
507,0,3
508,0,3
510,0,3
511,0,3
516,0,2
518,0,2
519,0,2
522,0,2
528,0,2
530,0,2
537,0,2
546,0,2
547,0,2
549,0,2
551,0,2
554,0,2
555,0,2
556,0,2
557,0,2
559,0,2
562,0,2
567,0,2
173,10,2
34,2,2
349,0,2
350,0,2
353,0,2
354,0,2
355,0,2
357,0,2
359,0,2
361,0,2
372,0,2
375,0,2
380,0,2
381,0,2
382,0,2
389,0,2
392,0,2
394,0,2
396,0,2
403,0,2
407,0,2
410,0,2
417,0,2
418,0,2
423,0,2
424,0,2
426,0,2
427,0,2
433,0,2
435,0,2
440,0,2
453,0,2
457,0,2
459,0,2
469,0,2
470,0,2
476,0,2
477,0,2
481,0,2
483,0,2
485,0,2
486,0,2
487,0,2
489,0,2
490,0,2
491,0,2
502,0,2
505,0,2
509,0,2
529,0,1
532,0,1
539,0,1
540,0,1
564,0,1
571,0,1
572,0,1
351,0,1
356,0,1
358,0,1
364,0,1
365,0,1
377,0,1
379,0,1
383,0,1
385,0,1
393,0,1
399,0,1
406,0,1
411,0,1
422,0,1
429,0,1
437,0,1
441,0,1
442,0,1
447,0,1
454,0,1
466,0,1
467,0,1
468,0,1
472,0,1
498,0,1
499,0,1
501,0,1
